мая 16, 2024 2:00:32 PM server.managers.Logger log
INFO: Подключенно: /127.0.0.1:4806
мая 16, 2024 2:00:36 PM server.managers.Logger log
INFO: Отправлено: Organization{id=14, name='ПАО Гранд', coordinates=Coordinates{x=150, y=250}, creationDate=2024-05-06, annualTurnover=1500000, employeesCount=75, type=OrganizationType{Публичная}, officialAddress=Address{zipCode='Vologda', town=Location{x=15.2, y=25.6, z=150}}, ownerLogin='jane_smith'}
Organization{id=200, name='huaqcevqykpzabs', coordinates=Coordinates{x=28, y=75}, creationDate=2024-05-12, annualTurnover=546838, employeesCount=14, type=OrganizationType{Государственная}, officialAddress=Address{zipCode='vzkytdiiopgfxom', town=Location{x=29.0, y=91.0, z=79}}, ownerLogin='papa'}
Organization{id=201, name='kljosjryimxquxx', coordinates=Coordinates{x=80, y=1}, creationDate=2024-05-12, annualTurnover=215739, employeesCount=11, type=OrganizationType{Государственная}, officialAddress=Address{zipCode='qsvjveaqlmjilyb', town=Location{x=56.0, y=100.0, z=33}}, ownerLogin='papa'}
Organization{id=202, name='smcjnwrkaoaxzxy', coordinates=Coordinates{x=38, y=15}, creationDate=2024-05-12, annualTurnover=211279, employeesCount=14, type=OrganizationType{ООО}, officialAddress=Address{zipCode='qqccloltxdiaupc', town=Location{x=61.0, y=13.0, z=81}}, ownerLogin='papa'}
Organization{id=203, name='dbohwswvfmmubgg', coordinates=Coordinates{x=24, y=89}, creationDate=2024-05-12, annualTurnover=417344, employeesCount=14, type=OrganizationType{Коммерческая}, officialAddress=Address{zipCode='bpqvdwyicqaguiz', town=Location{x=44.0, y=19.0, z=2}}, ownerLogin='papa'}
Organization{id=204, name='fueexcqzypvufgw', coordinates=Coordinates{x=34, y=7}, creationDate=2024-05-12, annualTurnover=477700, employeesCount=14, type=OrganizationType{Коммерческая}, officialAddress=Address{zipCode='gxuztmihxkljyla', town=Location{x=100.0, y=26.0, z=76}}, ownerLogin='papa'}
Organization{id=205, name='nmlxfivzoinbbbj', coordinates=Coordinates{x=39, y=26}, creationDate=2024-05-12, annualTurnover=169192, employeesCount=17, type=OrganizationType{Коммерческая}, officialAddress=Address{zipCode='qbioxsoihhrnjdr', town=Location{x=39.0, y=49.0, z=35}}, ownerLogin='papa'}
Organization{id=206, name='obrckecbkfvzxwb', coordinates=Coordinates{x=14, y=77}, creationDate=2024-05-12, annualTurnover=579565, employeesCount=18, type=OrganizationType{Публичная}, officialAddress=Address{zipCode='idppiiqbjbbmgad', town=Location{x=96.0, y=94.0, z=24}}, ownerLogin='papa'}
Organization{id=207, name='jzbyemcwrkajiqu', coordinates=Coordinates{x=98, y=58}, creationDate=2024-05-12, annualTurnover=588964, employeesCount=20, type=OrganizationType{Государственная}, officialAddress=Address{zipCode='opovsgthgasilwv', town=Location{x=68.0, y=46.0, z=57}}, ownerLogin='papa'}
Organization{id=208, name='xlbewthtxaevjfg', coordinates=Coordinates{x=74, y=20}, creationDate=2024-05-12, annualTurnover=400807, employeesCount=19, type=OrganizationType{Публичная}, officialAddress=Address{zipCode='atkaymflqnncpet', town=Location{x=83.0, y=21.0, z=21}}, ownerLogin='papa'}
Organization{id=209, name='cwhguvmddtivquy', coordinates=Coordinates{x=34, y=48}, creationDate=2024-05-12, annualTurnover=942315, employeesCount=20, type=OrganizationType{Государственная}, officialAddress=Address{zipCode='kothjgqbiikczbr', town=Location{x=85.0, y=34.0, z=71}}, ownerLogin='papa'}
Organization{id=210, name='xxrdpmtdncfwlcy', coordinates=Coordinates{x=23, y=64}, creationDate=2024-05-12, annualTurnover=340667, employeesCount=15, type=OrganizationType{Государственная}, officialAddress=Address{zipCode='rlnwtzrengtbzry', town=Location{x=9.0, y=57.0, z=60}}, ownerLogin='papa'}
Organization{id=211, name='njefzloctepftts', coordinates=Coordinates{x=15, y=50}, creationDate=2024-05-12, annualTurnover=737897, employeesCount=10, type=OrganizationType{Коммерческая}, officialAddress=Address{zipCode='bwrxjprfxhogaeo', town=Location{x=28.0, y=64.0, z=20}}, ownerLogin='papa'}
Organization{id=212, name='ncjofkyuvrygvok', coordinates=Coordinates{x=36, y=27}, creationDate=2024-05-12, annualTurnover=390640, employeesCount=10, type=OrganizationType{Государственная}, officialAddress=Address{zipCode='sdxerddzkzmphby', town=Location{x=14.0, y=68.0, z=88}}, ownerLogin='papa'}
Organization{id=213, name='gdimxdodbfmwchj', coordinates=Coordinates{x=36, y=49}, creationDate=2024-05-12, annualTurnover=719990, employeesCount=10, type=OrganizationType{ООО}, officialAddress=Address{zipCode='qolsabnfcjwoejp', town=Location{x=53.0, y=25.0, z=10}}, ownerLogin='papa'}
Organization{id=214, name='trdbulyrfmgvxfp', coordinates=Coordinates{x=37, y=50}, creationDate=2024-05-12, annualTurnover=191486, employeesCount=10, type=OrganizationType{Государственная}, officialAddress=Address{zipCode='hkjejrovnjnpblc', town=Location{x=51.0, y=57.0, z=60}}, ownerLogin='papa'}
Organization{id=215, name='rdpgcbtpxwyndyx', coordinates=Coordinates{x=60, y=66}, creationDate=2024-05-12, annualTurnover=489834, employeesCount=20, type=OrganizationType{Коммерческая}, officialAddress=Address{zipCode='yylcjpfessqvdwh', town=Location{x=75.0, y=54.0, z=10}}, ownerLogin='papa'}
Organization{id=216, name='owhizztuaypxumx', coordinates=Coordinates{x=98, y=90}, creationDate=2024-05-12, annualTurnover=559675, employeesCount=16, type=OrganizationType{Публичная}, officialAddress=Address{zipCode='izielztnqgtafpo', town=Location{x=30.0, y=23.0, z=55}}, ownerLogin='papa'}
Organization{id=217, name='umwswnvzqfnudmt', coordinates=Coordinates{x=7, y=37}, creationDate=2024-05-12, annualTurnover=528548, employeesCount=19, type=OrganizationType{ООО}, officialAddress=Address{zipCode='tfnsmeqpunajlcc', town=Location{x=3.0, y=35.0, z=78}}, ownerLogin='papa'}
Organization{id=218, name='bbrrrvrkpncrayt', coordinates=Coordinates{x=98, y=54}, creationDate=2024-05-12, annualTurnover=18214, employeesCount=19, type=OrganizationType{Коммерческая}, officialAddress=Address{zipCode='cntvvlzhgewlhme', town=Location{x=6.0, y=27.0, z=73}}, ownerLogin='papa'}
Organization{id=219, name='gpiyxzlaxdijwim', coordinates=Coordinates{x=58, y=35}, creationDate=2024-05-12, annualTurnover=698870, employeesCount=14, type=OrganizationType{ООО}, officialAddress=Address{zipCode='nkvttkpuwlztmkb', town=Location{x=40.0, y=57.0, z=39}}, ownerLogin='papa'}
Organization{id=220, name='vqxrdzshqrbxonw', coordinates=Coordinates{x=55, y=26}, creationDate=2024-05-12, annualTurnover=341880, employeesCount=14, type=OrganizationType{Публичная}, officialAddress=Address{zipCode='ulgjtoogkprluqr', town=Location{x=50.0, y=47.0, z=51}}, ownerLogin='papa'}
Organization{id=221, name='cifcfbrmrjdpvjl', coordinates=Coordinates{x=8, y=11}, creationDate=2024-05-12, annualTurnover=816751, employeesCount=20, type=OrganizationType{Коммерческая}, officialAddress=Address{zipCode='bwyitwbtacfbnir', town=Location{x=78.0, y=38.0, z=40}}, ownerLogin='papa'}
Organization{id=222, name='hwftntjfugjmart', coordinates=Coordinates{x=6, y=8}, creationDate=2024-05-12, annualTurnover=750984, employeesCount=18, type=OrganizationType{ООО}, officialAddress=Address{zipCode='trdyciroxabmrfy', town=Location{x=40.0, y=64.0, z=43}}, ownerLogin='papa'}
Organization{id=223, name='yrhcehyevjosvcn', coordinates=Coordinates{x=11, y=72}, creationDate=2024-05-12, annualTurnover=201920, employeesCount=11, type=OrganizationType{Государственная}, officialAddress=Address{zipCode='hlyzkodbgpapule', town=Location{x=67.0, y=18.0, z=81}}, ownerLogin='papa'}
Organization{id=224, name='pwvkwsnpkfzwxwa', coordinates=Coordinates{x=37, y=56}, creationDate=2024-05-12, annualTurnover=618379, employeesCount=15, type=OrganizationType{Государственная}, officialAddress=Address{zipCode='pymszmhnbagbpmb', town=Location{x=78.0, y=65.0, z=86}}, ownerLogin='papa'}
Organization{id=225, name='gzthkahuvgrcifo', coordinates=Coordinates{x=58, y=36}, creationDate=2024-05-12, annualTurnover=806100, employeesCount=15, type=OrganizationType{ООО}, officialAddress=Address{zipCode='qhjifvfeenkmdqy', town=Location{x=88.0, y=82.0, z=27}}, ownerLogin='papa'}
Organization{id=226, name='cmqdgppurtipzkv', coordinates=Coordinates{x=97, y=72}, creationDate=2024-05-12, annualTurnover=57821, employeesCount=15, type=OrganizationType{Государственная}, officialAddress=Address{zipCode='xdvexiydxeoqavp', town=Location{x=63.0, y=20.0, z=64}}, ownerLogin='papa'}
Organization{id=227, name='twpufwotfysmibh', coordinates=Coordinates{x=33, y=56}, creationDate=2024-05-12, annualTurnover=880186, employeesCount=13, type=OrganizationType{Государственная}, officialAddress=Address{zipCode='wdfqgbjldwbyier', town=Location{x=69.0, y=91.0, z=70}}, ownerLogin='papa'}
Organization{id=228, name='sqijpgitfzledrf', coordinates=Coordinates{x=83, y=66}, creationDate=2024-05-12, annualTurnover=959402, employeesCount=18, type=OrganizationType{Коммерческая}, officialAddress=Address{zipCode='vxgrphdhlumlecl', town=Location{x=37.0, y=14.0, z=96}}, ownerLogin='papa'}
Organization{id=229, name='wsbbnedqyvvftye', coordinates=Coordinates{x=1, y=30}, creationDate=2024-05-12, annualTurnover=520762, employeesCount=12, type=OrganizationType{Публичная}, officialAddress=Address{zipCode='atsnqlodhnqetkr', town=Location{x=36.0, y=66.0, z=68}}, ownerLogin='papa'}
Organization{id=230, name='flkthxmbxhikjdq', coordinates=Coordinates{x=26, y=38}, creationDate=2024-05-12, annualTurnover=665354, employeesCount=14, type=OrganizationType{Государственная}, officialAddress=Address{zipCode='gnfusowhfktcekt', town=Location{x=77.0, y=36.0, z=31}}, ownerLogin='papa'}
Organization{id=231, name='sifxfkmldbnzkcg', coordinates=Coordinates{x=77, y=8}, creationDate=2024-05-12, annualTurnover=120713, employeesCount=17, type=OrganizationType{Публичная}, officialAddress=Address{zipCode='jhiozezbydhgcgh', town=Location{x=49.0, y=67.0, z=77}}, ownerLogin='papa'}
Organization{id=232, name='rlnnftruunqtugd', coordinates=Coordinates{x=16, y=98}, creationDate=2024-05-12, annualTurnover=56559, employeesCount=16, type=OrganizationType{Публичная}, officialAddress=Address{zipCode='qkbowdshiatpuez', town=Location{x=39.0, y=29.0, z=76}}, ownerLogin='papa'}
Organization{id=233, name='qltvyfndzqneirq', coordinates=Coordinates{x=42, y=72}, creationDate=2024-05-12, annualTurnover=366719, employeesCount=20, type=OrganizationType{Публичная}, officialAddress=Address{zipCode='vtkqeakvisxzugx', town=Location{x=82.0, y=22.0, z=46}}, ownerLogin='papa'}
Organization{id=234, name='fmelezouikpiapt', coordinates=Coordinates{x=52, y=23}, creationDate=2024-05-12, annualTurnover=19356, employeesCount=20, type=OrganizationType{Государственная}, officialAddress=Address{zipCode='cudnsljqbexrqpw', town=Location{x=90.0, y=14.0, z=13}}, ownerLogin='papa'}
Organization{id=235, name='koslkvkifwytcqr', coordinates=Coordinates{x=38, y=97}, creationDate=2024-05-12, annualTurnover=789903, employeesCount=16, type=OrganizationType{Публичная}, officialAddress=Address{zipCode='feyojscwdncehns', town=Location{x=43.0, y=96.0, z=34}}, ownerLogin='papa'}
Organization{id=236, name='tnqxcsykzybzdns', coordinates=Coordinates{x=34, y=32}, creationDate=2024-05-12, annualTurnover=214282, employeesCount=10, type=OrganizationType{Коммерческая}, officialAddress=Address{zipCode='xrjxtzorqcsjczo', town=Location{x=24.0, y=25.0, z=70}}, ownerLogin='papa'}
Organization{id=237, name='sfgfogllvcpefnk', coordinates=Coordinates{x=6, y=3}, creationDate=2024-05-12, annualTurnover=68976, employeesCount=15, type=OrganizationType{Коммерческая}, officialAddress=Address{zipCode='bvwburwfsnjusmt', town=Location{x=86.0, y=71.0, z=95}}, ownerLogin='papa'}
Organization{id=238, name='cpeebmsxbxusglx', coordinates=Coordinates{x=67, y=37}, creationDate=2024-05-12, annualTurnover=547819, employeesCount=12, type=OrganizationType{ООО}, officialAddress=Address{zipCode='yvoqwsspjiapssq', town=Location{x=12.0, y=8.0, z=63}}, ownerLogin='papa'}
Organization{id=239, name='ehuaunesactoobw', coordinates=Coordinates{x=90, y=21}, creationDate=2024-05-12, annualTurnover=335107, employeesCount=12, type=OrganizationType{Государственная}, officialAddress=Address{zipCode='ghgqtbdgwznpmdw', town=Location{x=71.0, y=87.0, z=58}}, ownerLogin='papa'}
Organization{id=240, name='siabknfzpztfjfi', coordinates=Coordinates{x=52, y=5}, creationDate=2024-05-12, annualTurnover=862895, employeesCount=19, type=OrganizationType{Государственная}, officialAddress=Address{zipCode='dlpwkeaamnxlzey', town=Location{x=83.0, y=75.0, z=3}}, ownerLogin='papa'}
Organization{id=241, name='gyopowtmlxkcxvp', coordinates=Coordinates{x=33, y=99}, creationDate=2024-05-12, annualTurnover=206828, employeesCount=13, type=OrganizationType{Публичная}, officialAddress=Address{zipCode='tmcwcynsfphriqm', town=Location{x=36.0, y=93.0, z=47}}, ownerLogin='papa'}
Organization{id=242, name='iuhijyieuizensd', coordinates=Coordinates{x=18, y=36}, creationDate=2024-05-12, annualTurnover=719544, employeesCount=14, type=OrganizationType{ООО}, officialAddress=Address{zipCode='sbcxeihhbjwqtea', town=Location{x=32.0, y=79.0, z=59}}, ownerLogin='papa'}
Organization{id=243, name='cwztbjaqealdyat', coordinates=Coordinates{x=37, y=79}, creationDate=2024-05-12, annualTurnover=323455, employeesCount=10, type=OrganizationType{Коммерческая}, officialAddress=Address{zipCode='cvruksbyumhbsoa', town=Location{x=12.0, y=62.0, z=56}}, ownerLogin='papa'}
Organization{id=244, name='btvneyakffjkgtc', coordinates=Coordinates{x=9, y=13}, creationDate=2024-05-12, annualTurnover=459865, employeesCount=19, type=OrganizationType{Государственная}, officialAddress=Address{zipCode='shvdevpktpqjgyb', town=Location{x=8.0, y=65.0, z=66}}, ownerLogin='papa'}
Organization{id=245, name='jwdorctxzkcekmv', coordinates=Coordinates{x=35, y=7}, creationDate=2024-05-12, annualTurnover=127890, employeesCount=10, type=OrganizationType{Государственная}, officialAddress=Address{zipCode='ypjfmgtfkirnyou', town=Location{x=72.0, y=88.0, z=28}}, ownerLogin='papa'}
Organization{id=246, name='ollhjmomqposjrl', coordinates=Coordinates{x=48, y=78}, creationDate=2024-05-12, annualTurnover=995331, employeesCount=12, type=OrganizationType{Государственная}, officialAddress=Address{zipCode='trdboktermfcgmg', town=Location{x=75.0, y=98.0, z=89}}, ownerLogin='papa'}
Organization{id=247, name='iyqsouqbluahkbr', coordinates=Coordinates{x=47, y=4}, creationDate=2024-05-12, annualTurnover=780560, employeesCount=10, type=OrganizationType{ООО}, officialAddress=Address{zipCode='pqbkbybtehbvmda', town=Location{x=56.0, y=21.0, z=79}}, ownerLogin='papa'}
Organization{id=248, name='ebyunggpentpvdp', coordinates=Coordinates{x=95, y=25}, creationDate=2024-05-12, annualTurnover=139099, employeesCount=12, type=OrganizationType{Государственная}, officialAddress=Address{zipCode='nrhoivibtyohooj', town=Location{x=89.0, y=37.0, z=56}}, ownerLogin='papa'}
Organization{id=249, name='cahtwggzlnfvagr', coordinates=Coordinates{x=54, y=76}, creationDate=2024-05-12, annualTurnover=997678, employeesCount=20, type=OrganizationType{Коммерческая}, officialAddress=Address{zipCode='zrmuxobwiwhmrwn', town=Location{x=90.0, y=11.0, z=12}}, ownerLogin='papa'}
Organization{id=250, name='npqfqqpacvcxlxu', coordinates=Coordinates{x=27, y=42}, creationDate=2024-05-12, annualTurnover=715345, employeesCount=11, type=OrganizationType{ООО}, officialAddress=Address{zipCode='vdlasbkuvaraykc', town=Location{x=84.0, y=54.0, z=33}}, ownerLogin='papa'}
Organization{id=251, name='csehedhdpfsrple', coordinates=Coordinates{x=44, y=38}, creationDate=2024-05-12, annualTurnover=971858, employeesCount=18, type=OrganizationType{Коммерческая}, officialAddress=Address{zipCode='uvgmnobrnatupdz', town=Location{x=82.0, y=52.0, z=33}}, ownerLogin='papa'}
Organization{id=252, name='lgixrzralhmqeve', coordinates=Coordinates{x=48, y=74}, creationDate=2024-05-12, annualTurnover=994279, employeesCount=18, type=OrganizationType{Коммерческая}, officialAddress=Address{zipCode='bikjgbpkrjhhmrd', town=Location{x=40.0, y=96.0, z=78}}, ownerLogin='papa'}
Organization{id=253, name='hxkthunolrarifv', coordinates=Coordinates{x=84, y=77}, creationDate=2024-05-12, annualTurnover=292842, employeesCount=20, type=OrganizationType{Публичная}, officialAddress=Address{zipCode='ozuxdytvdcmvfho', town=Location{x=63.0, y=23.0, z=21}}, ownerLogin='papa'}
Organization{id=254, name='hykewewryggatml', coordinates=Coordinates{x=77, y=65}, creationDate=2024-05-12, annualTurnover=913380, employeesCount=15, type=OrganizationType{Государственная}, officialAddress=Address{zipCode='geasoyfgucqlgpf', town=Location{x=56.0, y=44.0, z=58}}, ownerLogin='papa'}
Organization{id=255, name='ayqiepyltnnhypj', coordinates=Coordinates{x=72, y=19}, creationDate=2024-05-12, annualTurnover=53623, employeesCount=17, type=OrganizationType{ООО}, officialAddress=Address{zipCode='cyxbrvpjqobqqyl', town=Location{x=4.0, y=57.0, z=33}}, ownerLogin='papa'}
Organization{id=256, name='mykcwpklhdpayzu', coordinates=Coordinates{x=90, y=35}, creationDate=2024-05-12, annualTurnover=531562, employeesCount=10, type=OrganizationType{ООО}, officialAddress=Address{zipCode='sqwoihsjefwvxgo', town=Location{x=84.0, y=55.0, z=67}}, ownerLogin='papa'}
Organization{id=257, name='gxnrjocemapdufd', coordinates=Coordinates{x=33, y=91}, creationDate=2024-05-12, annualTurnover=846984, employeesCount=13, type=OrganizationType{Публичная}, officialAddress=Address{zipCode='lwalxftsnxkouei', town=Location{x=80.0, y=23.0, z=59}}, ownerLogin='papa'}
Organization{id=258, name='pebzvtchqpmjorb', coordinates=Coordinates{x=48, y=62}, creationDate=2024-05-12, annualTurnover=201048, employeesCount=20, type=OrganizationType{ООО}, officialAddress=Address{zipCode='eesnixrqmtzlnou', town=Location{x=76.0, y=11.0, z=28}}, ownerLogin='papa'}
Organization{id=259, name='zfmmgarrvsgawiy', coordinates=Coordinates{x=84, y=60}, creationDate=2024-05-12, annualTurnover=605497, employeesCount=12, type=OrganizationType{Государственная}, officialAddress=Address{zipCode='pqhlnztsxwfijgq', town=Location{x=32.0, y=11.0, z=90}}, ownerLogin='papa'}
Organization{id=260, name='djeolydvvztakjv', coordinates=Coordinates{x=68, y=35}, creationDate=2024-05-12, annualTurnover=827534, employeesCount=17, type=OrganizationType{ООО}, officialAddress=Address{zipCode='sbxuigdxtqimgcw', town=Location{x=50.0, y=47.0, z=84}}, ownerLogin='papa'}
Organization{id=261, name='xrtqjwwxthelfse', coordinates=Coordinates{x=43, y=3}, creationDate=2024-05-12, annualTurnover=115872, employeesCount=15, type=OrganizationType{Публичная}, officialAddress=Address{zipCode='pqqvbrnhnmubcfs', town=Location{x=100.0, y=33.0, z=13}}, ownerLogin='papa'}
Organization{id=262, name='luepmfnycnbeznq', coordinates=Coordinates{x=52, y=7}, creationDate=2024-05-12, annualTurnover=634486, employeesCount=13, type=OrganizationType{Коммерческая}, officialAddress=Address{zipCode='ndazwammifuowwa', town=Location{x=31.0, y=39.0, z=22}}, ownerLogin='papa'}
Organization{id=263, name='bmtpzgucdvzbarm', coordinates=Coordinates{x=51, y=52}, creationDate=2024-05-12, annualTurnover=479239, employeesCount=10, type=OrganizationType{Государственная}, officialAddress=Address{zipCode='ctioyosafiztmwn', town=Location{x=40.0, y=64.0, z=7}}, ownerLogin='papa'}
Organization{id=264, name='cbcclyjgtajezkd', coordinates=Coordinates{x=27, y=87}, creationDate=2024-05-12, annualTurnover=80388, employeesCount=18, type=OrganizationType{Коммерческая}, officialAddress=Address{zipCode='dpeewjslnfwnsiw', town=Location{x=15.0, y=94.0, z=57}}, ownerLogin='papa'}
Organization{id=265, name='scpjgjqccssgeeu', coordinates=Coordinates{x=95, y=56}, creationDate=2024-05-12, annualTurnover=626295, employeesCount=13, type=OrganizationType{Государственная}, officialAddress=Address{zipCode='nxwlwxokrfvtgfa', town=Location{x=43.0, y=7.0, z=25}}, ownerLogin='papa'}
Organization{id=266, name='viqoyoaajzwqhfz', coordinates=Coordinates{x=72, y=56}, creationDate=2024-05-12, annualTurnover=516354, employeesCount=15, type=OrganizationType{Государственная}, officialAddress=Address{zipCode='zoohhskzcuoszei', town=Location{x=71.0, y=18.0, z=56}}, ownerLogin='papa'}
Organization{id=267, name='gcrissjelnbrtth', coordinates=Coordinates{x=2, y=49}, creationDate=2024-05-12, annualTurnover=866666, employeesCount=17, type=OrganizationType{Коммерческая}, officialAddress=Address{zipCode='kuxjogqujwbgpdj', town=Location{x=91.0, y=3.0, z=69}}, ownerLogin='papa'}
Organization{id=268, name='gbmpzmfpjqflxzl', coordinates=Coordinates{x=87, y=54}, creationDate=2024-05-12, annualTurnover=110196, employeesCount=13, type=OrganizationType{Государственная}, officialAddress=Address{zipCode='auydfrlxnizpgpu', town=Location{x=21.0, y=85.0, z=63}}, ownerLogin='papa'}
Organization{id=269, name='axemxovqzkrfdib', coordinates=Coordinates{x=66, y=45}, creationDate=2024-05-12, annualTurnover=396685, employeesCount=20, type=OrganizationType{Государственная}, officialAddress=Address{zipCode='mqjbekrgytgruvb', town=Location{x=83.0, y=62.0, z=48}}, ownerLogin='papa'}
Organization{id=270, name='qsmmzouwilyrdau', coordinates=Coordinates{x=87, y=43}, creationDate=2024-05-12, annualTurnover=192030, employeesCount=20, type=OrganizationType{Государственная}, officialAddress=Address{zipCode='pzjncynqaucutzv', town=Location{x=15.0, y=38.0, z=59}}, ownerLogin='papa'}
Organization{id=271, name='vactgkvsnnaajca', coordinates=Coordinates{x=98, y=66}, creationDate=2024-05-12, annualTurnover=10598, employeesCount=19, type=OrganizationType{Публичная}, officialAddress=Address{zipCode='xafvvpcpdpdycnj', town=Location{x=65.0, y=44.0, z=46}}, ownerLogin='papa'}
Organization{id=272, name='rzzphxoskcrrhux', coordinates=Coordinates{x=91, y=92}, creationDate=2024-05-12, annualTurnover=134420, employeesCount=19, type=OrganizationType{Государственная}, officialAddress=Address{zipCode='postwjvdnaqhwfo', town=Location{x=85.0, y=25.0, z=92}}, ownerLogin='papa'}
Organization{id=273, name='xytkraplqhtjamy', coordinates=Coordinates{x=36, y=40}, creationDate=2024-05-12, annualTurnover=827802, employeesCount=16, type=OrganizationType{Государственная}, officialAddress=Address{zipCode='lnvkbomswlvxmmx', town=Location{x=88.0, y=50.0, z=7}}, ownerLogin='papa'}
Organization{id=274, name='beiwxfbohxhpfjf', coordinates=Coordinates{x=14, y=67}, creationDate=2024-05-12, annualTurnover=93803, employeesCount=20, type=OrganizationType{ООО}, officialAddress=Address{zipCode='asaiixxhefaocuf', town=Location{x=51.0, y=29.0, z=90}}, ownerLogin='papa'}
Organization{id=275, name='xwwbxtarnnfhdom', coordinates=Coordinates{x=47, y=59}, creationDate=2024-05-12, annualTurnover=422257, employeesCount=20, type=OrganizationType{Публичная}, officialAddress=Address{zipCode='ughdvlsxckhmhrf', town=Location{x=16.0, y=76.0, z=82}}, ownerLogin='papa'}
Organization{id=276, name='ysowzylwvonjwos', coordinates=Coordinates{x=98, y=83}, creationDate=2024-05-12, annualTurnover=424378, employeesCount=19, type=OrganizationType{ООО}, officialAddress=Address{zipCode='pvvqzhqyadndjpx', town=Location{x=61.0, y=53.0, z=20}}, ownerLogin='papa'}
Organization{id=277, name='eglebchfcpltlbl', coordinates=Coordinates{x=36, y=10}, creationDate=2024-05-12, annualTurnover=34406, employeesCount=10, type=OrganizationType{ООО}, officialAddress=Address{zipCode='opfuccecoqkxket', town=Location{x=16.0, y=72.0, z=49}}, ownerLogin='papa'}
Organization{id=278, name='oxivjgcdoqqcyzq', coordinates=Coordinates{x=9, y=23}, creationDate=2024-05-12, annualTurnover=270822, employeesCount=12, type=OrganizationType{Коммерческая}, officialAddress=Address{zipCode='sjsfdtslvnpqyes', town=Location{x=23.0, y=62.0, z=50}}, ownerLogin='papa'}
Organization{id=279, name='buzxxlyfzokwwtn', coordinates=Coordinates{x=6, y=22}, creationDate=2024-05-12, annualTurnover=211917, employeesCount=18, type=OrganizationType{Коммерческая}, officialAddress=Address{zipCode='egqyiwlsvtnokus', town=Location{x=78.0, y=18.0, z=31}}, ownerLogin='papa'}
Organization{id=280, name='hyhusxxonynaszg', coordinates=Coordinates{x=66, y=28}, creationDate=2024-05-12, annualTurnover=378946, employeesCount=13, type=OrganizationType{Коммерческая}, officialAddress=Address{zipCode='ecmjsmjxffbjulc', town=Location{x=95.0, y=66.0, z=90}}, ownerLogin='papa'}
Organization{id=281, name='fsufckvmpcnmdxo', coordinates=Coordinates{x=33, y=19}, creationDate=2024-05-12, annualTurnover=711025, employeesCount=17, type=OrganizationType{Публичная}, officialAddress=Address{zipCode='pmmjadqbgntwwln', town=Location{x=7.0, y=22.0, z=70}}, ownerLogin='papa'}
Organization{id=282, name='zzgpwzctvgjcibr', coordinates=Coordinates{x=60, y=95}, creationDate=2024-05-12, annualTurnover=784247, employeesCount=14, type=OrganizationType{Публичная}, officialAddress=Address{zipCode='vgwqynwjpywvjou', town=Location{x=10.0, y=6.0, z=64}}, ownerLogin='papa'}
Organization{id=283, name='wanrdwkuekhlypi', coordinates=Coordinates{x=83, y=50}, creationDate=2024-05-12, annualTurnover=96672, employeesCount=13, type=OrganizationType{Публичная}, officialAddress=Address{zipCode='lufnwsnrnlhnovx', town=Location{x=95.0, y=61.0, z=55}}, ownerLogin='papa'}
Organization{id=284, name='toyfhxztnhzxxky', coordinates=Coordinates{x=44, y=16}, creationDate=2024-05-12, annualTurnover=15497, employeesCount=10, type=OrganizationType{Публичная}, officialAddress=Address{zipCode='qsxrssnuelyqjtu', town=Location{x=78.0, y=8.0, z=67}}, ownerLogin='papa'}
Organization{id=285, name='pcxrjoftmgbkqry', coordinates=Coordinates{x=47, y=36}, creationDate=2024-05-12, annualTurnover=470530, employeesCount=16, type=OrganizationType{Коммерческая}, officialAddress=Address{zipCode='ncrrlodbtjnjlsr', town=Location{x=31.0, y=60.0, z=5}}, ownerLogin='papa'}
Organization{id=286, name='wnfyihicoyinvkb', coordinates=Coordinates{x=45, y=43}, creationDate=2024-05-12, annualTurnover=358769, employeesCount=13, type=OrganizationType{Коммерческая}, officialAddress=Address{zipCode='polumqzoaduamwf', town=Location{x=36.0, y=35.0, z=29}}, ownerLogin='papa'}
Organization{id=287, name='cqiwxyrqzqcwluj', coordinates=Coordinates{x=41, y=73}, creationDate=2024-05-12, annualTurnover=311078, employeesCount=10, type=OrganizationType{ООО}, officialAddress=Address{zipCode='qrxbngegvwxtiyr', town=Location{x=46.0, y=30.0, z=19}}, ownerLogin='papa'}
Organization{id=288, name='gqfvuspqsgiadjs', coordinates=Coordinates{x=31, y=62}, creationDate=2024-05-12, annualTurnover=787901, employeesCount=18, type=OrganizationType{Государственная}, officialAddress=Address{zipCode='jcbgnbraftdtzby', town=Location{x=70.0, y=79.0, z=66}}, ownerLogin='papa'}
Organization{id=289, name='mxhlqaenqpvnpod', coordinates=Coordinates{x=21, y=47}, creationDate=2024-05-12, annualTurnover=565818, employeesCount=20, type=OrganizationType{Коммерческая}, officialAddress=Address{zipCode='ufsmyzdemcsbfpy', town=Location{x=3.0, y=46.0, z=57}}, ownerLogin='papa'}
Organization{id=290, name='lhnwnbmwanwapfc', coordinates=Coordinates{x=30, y=47}, creationDate=2024-05-12, annualTurnover=729690, employeesCount=16, type=OrganizationType{Коммерческая}, officialAddress=Address{zipCode='ssduuhslsmmjcph', town=Location{x=9.0, y=6.0, z=43}}, ownerLogin='papa'}
